longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.42,38.6,23.0,3713.0,1078.0,2194.0,1018.0,1.7451,89600.0
-117.54,34.12,4.0,17577.0,2819.0,7766.0,2473.0,5.1333,181800.0
-118.47,33.99,33.0,854.0,235.0,645.0,198.0,2.1471,239300.0
-118.37,34.05,52.0,2346.0,437.0,1121.0,400.0,4.0583,444300.0
-117.06,32.76,36.0,2785.0,577.0,1275.0,527.0,2.3015,156800.0
-118.11,33.9,26.0,4173.0,893.0,2471.0,863.0,3.5052,196000.0
-123.26,41.86,25.0,2344.0,532.0,1117.0,424.0,2.7222,64600.0
-118.14,33.89,33.0,1250.0,276.0,866.0,268.0,4.1708,175000.0
-117.91,33.71,16.0,3113.0,783.0,1719.0,715.0,3.6505,145700.0
-121.79,36.85,28.0,1049.0,235.0,705.0,208.0,2.7321,150000.0
-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,233300.0
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,162600.0
-116.89,33.93,29.0,4549.0,916.0,2494.0,912.0,2.0976,72600.0
-120.45,34.95,32.0,1574.0,447.0,1772.0,463.0,1.8625,90200.0
-122.34,37.52,34.0,3559.0,560.0,1747.0,550.0,6.6959,411200.0
-118.24,33.85,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,193300.0
-118.25,34.1,42.0,4198.0,956.0,1935.0,878.0,3.7184,277300.0
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,183300.0
-118.26,33.97,52.0,1331.0,346.0,1144.0,362.0,1.5326,90600.0
-117.14,33.12,7.0,6126.0,1032.0,2662.0,923.0,4.9005,264000.0
-117.3,34.53,38.0,1643.0,489.0,1196.0,406.0,1.2275,64100.0
-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,218700.0
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,262500.0
-118.97,35.37,52.0,425.0,119.0,380.0,97.0,1.4125,42500.0
-121.43,38.52,30.0,3657.0,945.0,2925.0,899.0,1.3927,78300.0
-118.34,34.08,52.0,2756.0,542.0,971.0,510.0,5.5871,500001.0
-119.79,36.79,26.0,1700.0,423.0,909.0,386.0,2.256,64500.0
-114.98,33.07,18.0,1183.0,363.0,374.0,127.0,3.1607,57500.0
-121.99,36.96,42.0,1275.0,272.0,451.0,200.0,4.7321,422400.0
-118.32,33.94,36.0,1722.0,280.0,830.0,261.0,4.0536,189000.0
-118.27,34.1,50.0,2113.0,398.0,793.0,418.0,4.7132,304600.0
-118.33,34.1,43.0,2732.0,1646.0,3049.0,1429.0,1.3157,333300.0
-117.06,32.69,9.0,521.0,111.0,491.0,110.0,5.1305,158900.0
-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703,331000.0
-117.68,34.04,27.0,574.0,103.0,321.0,103.0,3.9107,186500.0
-121.84,36.61,26.0,2902.0,761.0,2258.0,719.0,2.5663,128900.0
-117.08,32.76,18.0,1704.0,596.0,1639.0,548.0,1.7391,125000.0
-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563,103100.0
-119.8,36.77,52.0,2964.0,512.0,1114.0,486.0,3.8105,87600.0
-122.4,37.58,26.0,3281.0,0.0,1145.0,480.0,6.358,500001.0
-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,230800.0
-118.09,33.93,36.0,1585.0,323.0,1205.0,343.0,4.5306,183400.0
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,259600.0
-117.28,32.84,21.0,2455.0,660.0,1015.0,597.0,3.7596,381300.0
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0
-121.54,36.99,27.0,2361.0,449.0,1782.0,397.0,3.2614,305000.0
-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,105500.0
-122.13,37.68,45.0,2457.0,445.0,1129.0,422.0,4.0588,182800.0
-123.81,39.31,23.0,2754.0,577.0,887.0,432.0,3.3654,225000.0
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,374600.0
-117.96,33.82,19.0,1199.0,251.0,730.0,276.0,3.6422,209400.0
-118.62,34.19,35.0,1934.0,307.0,905.0,315.0,5.5101,267400.0
-118.14,33.78,44.0,2101.0,496.0,1038.0,500.0,3.108,217900.0
-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,500001.0
-118.52,34.16,39.0,2693.0,478.0,1219.0,435.0,5.17,335400.0
-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,252500.0
-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,2.6563,184100.0
-121.27,38.12,37.0,2232.0,504.0,1455.0,471.0,2.5587,87800.0
-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,174000.0
-117.93,33.88,32.0,2458.0,359.0,967.0,409.0,7.2893,293500.0
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,158500.0
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,134600.0
-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5.3099,500001.0
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,370000.0
-119.7,34.42,52.0,329.0,109.0,291.0,102.0,1.4722,350000.0
-122.48,37.86,52.0,3914.0,752.0,1177.0,670.0,6.2113,500001.0
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,235900.0
-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,303900.0
-118.24,34.23,42.0,1541.0,280.0,753.0,264.0,5.1028,292100.0
-121.95,37.33,36.0,1683.0,286.0,740.0,324.0,4.7604,294700.0
-120.99,37.64,50.0,683.0,189.0,459.0,195.0,1.8162,70000.0
-119.19,35.96,25.0,2014.0,402.0,1160.0,362.0,1.881,52500.0
-122.23,38.17,45.0,350.0,0.0,225.0,72.0,1.8942,216700.0
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,153800.0
-118.45,34.3,35.0,4085.0,919.0,3988.0,906.0,3.4812,160200.0
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,185100.0
-118.18,33.78,20.0,1852.0,556.0,1712.0,556.0,1.4565,152500.0
-117.67,34.04,13.0,2295.0,374.0,1284.0,378.0,5.2551,194300.0
-117.97,33.77,20.0,1988.0,424.0,1277.0,425.0,2.9414,162200.0
-118.72,34.28,18.0,2229.0,371.0,1283.0,379.0,5.5955,217700.0
-118.35,33.93,31.0,2746.0,697.0,1973.0,598.0,3.5139,192800.0
-118.41,34.04,52.0,2113.0,332.0,800.0,327.0,11.1768,500001.0
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,284800.0
-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763,126900.0
-118.22,33.91,31.0,571.0,153.0,841.0,158.0,2.6154,89200.0
-122.69,38.44,40.0,1449.0,281.0,636.0,295.0,2.7222,161200.0
-117.45,34.13,16.0,5058.0,965.0,3388.0,878.0,3.6417,119000.0
-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,209900.0
-122.28,37.79,30.0,4145.0,869.0,3668.0,855.0,2.5444,275000.0
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,130400.0
-121.8,38.69,8.0,3544.0,691.0,2118.0,678.0,3.7477,122200.0
-121.98,38.36,33.0,1083.0,217.0,562.0,203.0,2.433,101700.0
-120.64,37.7,16.0,284.0,51.0,239.0,46.0,1.8958,137500.0
-118.35,34.16,49.0,1305.0,228.0,584.0,255.0,5.636,267900.0
-118.04,33.76,16.0,2070.0,263.0,878.0,297.0,7.0879,338800.0
-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,189700.0
-121.47,38.7,31.0,1007.0,181.0,563.0,185.0,3.625,91300.0
-121.65,39.76,31.0,1599.0,318.0,794.0,303.0,3.0,96700.0
-121.63,36.71,19.0,5015.0,1013.0,3251.0,940.0,3.9818,152900.0
-118.24,33.91,36.0,1446.0,316.0,1286.0,314.0,2.7083,103600.0
-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,288100.0
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,87500.0
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,264400.0
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,137400.0
-117.27,34.12,31.0,2209.0,636.0,1314.0,562.0,1.7235,78800.0
-120.69,37.77,46.0,431.0,86.0,239.0,80.0,3.3182,282100.0
-122.57,38.11,24.0,2863.0,734.0,1583.0,682.0,3.1981,215300.0
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,216900.0
-118.31,33.94,44.0,1854.0,367.0,976.0,335.0,3.6583,126700.0
-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,154400.0
-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,212500.0
-117.1,32.68,47.0,771.0,224.0,637.0,212.0,2.0156,90300.0
-119.3,36.35,24.0,1855.0,416.0,1520.0,410.0,2.3304,64900.0
-118.37,33.93,46.0,1130.0,201.0,503.0,196.0,4.4861,246300.0
-121.84,37.35,22.0,2914.0,768.0,2962.0,762.0,2.2031,164000.0
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,64000.0
-117.76,33.53,28.0,3085.0,499.0,1176.0,480.0,7.9794,426100.0
-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,500001.0
-121.29,37.93,37.0,2488.0,578.0,1854.0,514.0,2.551,59100.0
-118.32,34.08,52.0,1164.0,257.0,575.0,251.0,3.125,380400.0
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,92300.0
-117.08,32.62,36.0,1674.0,309.0,818.0,307.0,3.4773,150400.0
-117.66,34.13,17.0,3229.0,405.0,1289.0,407.0,6.3842,307100.0
-117.29,34.14,48.0,1717.0,307.0,610.0,267.0,3.125,97600.0
-117.7,33.53,5.0,6698.0,1254.0,2834.0,1139.0,5.9088,288500.0
-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,75600.0
-121.03,37.66,31.0,887.0,217.0,614.0,199.0,2.1528,75500.0
-122.52,37.95,37.0,350.0,57.0,179.0,69.0,6.2862,500001.0
-118.19,33.78,31.0,1648.0,484.0,898.0,457.0,1.5844,162500.0
-118.88,34.17,15.0,4260.0,0.0,1701.0,669.0,5.1033,410700.0
-117.68,33.6,24.0,1956.0,262.0,969.0,256.0,6.8154,265900.0
-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,500000.0
-117.26,34.48,6.0,4632.0,753.0,1851.0,694.0,4.1933,163100.0
-121.18,38.69,7.0,7104.0,970.0,2772.0,920.0,6.3528,274500.0
-122.04,37.12,30.0,1427.0,311.0,686.0,251.0,4.0781,154500.0
-117.15,32.75,9.0,2818.0,821.0,851.0,555.0,2.6181,204200.0
-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,125000.0
-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,258300.0
-117.9,33.88,35.0,2062.0,353.0,991.0,357.0,5.2897,230400.0
-122.05,36.96,30.0,971.0,185.0,644.0,173.0,4.2045,226500.0
-118.43,34.15,42.0,1293.0,214.0,459.0,217.0,7.672,467600.0
-118.19,33.86,46.0,1824.0,438.0,1200.0,451.0,3.4375,156700.0
-118.27,33.97,34.0,1462.0,394.0,1310.0,351.0,1.1557,90100.0
-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,380000.0
-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,159700.0
-117.09,32.99,16.0,2175.0,327.0,1037.0,326.0,5.1909,201400.0
-118.17,34.69,12.0,4881.0,803.0,2188.0,724.0,4.1667,171900.0
-117.97,33.93,33.0,1700.0,369.0,981.0,362.0,4.5461,194000.0
-121.27,37.98,43.0,1005.0,200.0,492.0,172.0,2.6812,72800.0
-121.92,37.34,52.0,2584.0,491.0,1087.0,433.0,4.4,391300.0
-119.25,35.78,35.0,1927.0,386.0,1371.0,414.0,2.2981,69900.0
-118.44,34.09,36.0,3129.0,392.0,862.0,334.0,15.0001,500001.0
-119.71,34.44,52.0,1837.0,343.0,711.0,355.0,4.1316,443000.0
-118.37,34.18,36.0,1608.0,373.0,1217.0,374.0,2.9728,190200.0
-120.43,38.02,15.0,1613.0,299.0,655.0,251.0,3.6875,186000.0
-118.42,34.23,33.0,2478.0,457.0,1567.0,446.0,5.6629,186700.0
-118.27,34.06,45.0,564.0,353.0,1172.0,319.0,1.494,187500.0
-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,7.8575,424600.0
-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,307400.0
-115.54,32.99,17.0,1697.0,268.0,911.0,254.0,4.3523,96000.0
-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,225000.0
-118.2,33.9,33.0,1435.0,322.0,1298.0,299.0,2.7813,105100.0
-122.27,41.23,40.0,1958.0,386.0,725.0,331.0,2.1898,65500.0
-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,73600.0
-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,291400.0
-118.29,34.17,52.0,1732.0,305.0,875.0,311.0,4.325,292600.0
-118.12,33.87,43.0,1633.0,355.0,837.0,350.0,3.0405,188000.0
-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,108200.0
-121.71,36.88,19.0,2528.0,554.0,2332.0,492.0,3.7766,177000.0
-118.08,33.91,30.0,1366.0,460.0,920.0,410.0,0.9946,159900.0
-117.6,34.02,16.0,2103.0,348.0,1305.0,356.0,5.2849,160400.0
-122.14,38.16,4.0,3273.0,495.0,1497.0,454.0,5.3345,176100.0
-118.31,33.97,47.0,2066.0,422.0,1156.0,380.0,2.7917,125800.0
-122.27,37.8,39.0,1715.0,623.0,1327.0,467.0,1.8477,179200.0
-118.17,33.85,37.0,3714.0,708.0,1956.0,694.0,4.2218,200500.0
-117.33,34.03,14.0,1582.0,347.0,825.0,259.0,2.8281,106300.0
-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,154500.0
-121.95,37.54,29.0,3517.0,645.0,1724.0,585.0,4.6641,248900.0
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0
-118.35,34.06,52.0,2837.0,602.0,1164.0,551.0,3.2411,250000.0
-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,166000.0
-118.13,33.79,45.0,2317.0,448.0,1057.0,428.0,4.375,234800.0
-117.94,33.93,34.0,1475.0,319.0,698.0,293.0,3.8194,186000.0
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,71300.0
-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3.413,150600.0
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,239400.0
-118.07,33.97,32.0,3400.0,826.0,3017.0,793.0,2.4607,155600.0
-117.17,32.77,35.0,1399.0,274.0,695.0,281.0,3.767,166800.0
-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,366700.0
-121.28,38.73,6.0,4223.0,672.0,1747.0,631.0,5.419,267400.0
-117.93,34.08,36.0,1597.0,285.0,901.0,272.0,4.3947,197000.0
-119.4,35.06,21.0,2213.0,458.0,1250.0,440.0,2.9187,52100.0
-122.08,37.58,16.0,3349.0,544.0,2003.0,488.0,6.0074,236500.0
-121.22,38.92,19.0,2531.0,461.0,1206.0,429.0,4.4958,192600.0
-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,5.311,255800.0
-119.33,36.22,9.0,3748.0,644.0,1955.0,620.0,4.2011,108100.0
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,250000.0
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,262500.0
-118.38,33.83,40.0,3070.0,570.0,1264.0,506.0,5.1626,432700.0
-122.43,37.78,49.0,2246.0,587.0,1277.0,546.0,2.9792,350000.0
-117.96,33.65,23.0,5379.0,684.0,1826.0,555.0,7.0151,350600.0
-117.24,34.13,26.0,3774.0,716.0,1913.0,620.0,3.3534,98900.0
-118.63,34.16,30.0,3346.0,487.0,1296.0,495.0,7.457,392700.0
-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404,91600.0
-118.45,35.58,16.0,5396.0,1182.0,1802.0,807.0,1.8819,69700.0
-118.3,34.1,37.0,5305.0,1980.0,3895.0,1874.0,2.0672,283300.0
-118.74,34.25,25.0,1815.0,281.0,960.0,284.0,5.4243,214700.0
-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,4.1488,136400.0
-118.21,34.16,25.0,434.0,74.0,199.0,75.0,5.9199,420500.0
-120.4,37.98,19.0,2010.0,433.0,910.0,390.0,2.6696,121200.0
-117.9,33.8,21.0,1342.0,326.0,748.0,335.0,2.9231,45000.0
-118.18,33.84,35.0,1415.0,294.0,591.0,291.0,2.9798,315600.0
-118.38,33.86,12.0,4235.0,735.0,1798.0,683.0,6.4242,365500.0
-117.82,33.81,19.0,2556.0,304.0,822.0,260.0,9.9055,456900.0
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,209700.0
-119.06,34.22,13.0,4175.0,1321.0,2257.0,1271.0,3.1446,177100.0
-121.94,37.3,26.0,4348.0,814.0,2347.0,810.0,4.7275,293000.0
-121.7,36.6,19.0,3562.0,530.0,1607.0,505.0,5.0162,283100.0
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,55000.0
-122.54,37.88,30.0,4382.0,732.0,1775.0,745.0,6.7809,414400.0
-118.18,33.97,30.0,2887.0,866.0,2806.0,830.0,2.2122,169400.0
-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,333600.0
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,105000.0
-122.3,38.29,48.0,2278.0,477.0,1219.0,453.0,2.9643,154000.0
-117.73,33.57,5.0,11976.0,2495.0,4327.0,2009.0,4.8488,194400.0
-117.28,33.04,12.0,4459.0,928.0,2471.0,888.0,3.5179,252700.0
-118.21,33.81,40.0,1815.0,428.0,1807.0,413.0,3.0882,160700.0
-122.03,37.61,37.0,1383.0,259.0,808.0,241.0,4.0125,161400.0
-122.41,37.76,52.0,351.0,81.0,308.0,75.0,2.6667,325000.0
-118.86,36.41,20.0,2749.0,575.0,1195.0,491.0,3.0391,139700.0
-121.89,38.02,36.0,2707.0,550.0,1827.0,545.0,3.3371,94600.0
-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,101800.0
-118.37,33.96,26.0,138.0,23.0,100.0,20.0,4.875,175000.0
-117.42,33.95,32.0,4251.0,848.0,2494.0,798.0,2.8173,110800.0
-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,221600.0
-118.74,34.28,21.0,4056.0,637.0,1974.0,634.0,5.9024,221000.0
-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,277600.0
-117.14,32.83,25.0,2161.0,462.0,896.0,468.0,2.2284,177500.0
-118.19,33.85,30.0,3533.0,1061.0,2678.0,1033.0,2.2417,151900.0
-118.35,33.93,25.0,2260.0,692.0,1603.0,673.0,2.11,223300.0
-118.27,34.05,37.0,350.0,245.0,1122.0,248.0,2.7634,137500.0
-124.11,40.81,23.0,959.0,212.0,425.0,175.0,2.5536,96100.0
-118.26,33.94,41.0,1510.0,410.0,1408.0,389.0,1.65,94200.0
-117.86,33.88,20.0,3977.0,540.0,1886.0,541.0,6.5843,272200.0
-117.32,34.02,17.0,1779.0,292.0,1006.0,293.0,4.6708,123100.0
-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,2.4555,55600.0
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,101600.0
-120.44,34.96,34.0,1248.0,284.0,986.0,272.0,2.9167,104200.0
-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,275000.0
-118.15,33.89,30.0,4426.0,995.0,4196.0,921.0,3.274,148300.0
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,182700.0
-117.9,34.06,33.0,1701.0,290.0,831.0,275.0,5.4469,274700.0
-122.2,38.1,5.0,9567.0,1729.0,4620.0,1580.0,4.4821,210000.0
-118.11,34.1,20.0,3090.0,802.0,2109.0,738.0,3.3801,192500.0
-121.93,37.93,16.0,2169.0,262.0,877.0,245.0,6.6049,312600.0
-121.55,39.45,18.0,2278.0,523.0,1185.0,475.0,1.3611,60600.0
-118.34,34.13,45.0,2375.0,417.0,751.0,410.0,6.6739,500001.0
-122.41,37.8,52.0,2583.0,672.0,1335.0,613.0,3.1477,500001.0
-118.13,34.16,52.0,1872.0,357.0,984.0,364.0,4.0,250400.0
-118.27,34.02,39.0,2004.0,633.0,3050.0,621.0,1.875,127300.0
-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8.8693,450400.0
-121.99,37.97,28.0,2839.0,428.0,1372.0,443.0,6.2135,217200.0
-122.09,37.39,30.0,1722.0,490.0,1057.0,517.0,3.725,261300.0
-118.37,33.99,32.0,4018.0,564.0,1400.0,568.0,8.6718,439100.0
-122.31,37.52,24.0,2328.0,335.0,969.0,354.0,7.7364,435800.0
-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124,410500.0
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,328100.0
-123.71,39.88,42.0,1518.0,383.0,656.0,303.0,1.4952,69800.0
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,208000.0
-118.36,34.22,37.0,1512.0,348.0,1545.0,351.0,3.7663,160300.0
-120.1,39.2,20.0,1703.0,294.0,409.0,174.0,3.087,196900.0
-117.69,33.55,9.0,3856.0,571.0,1646.0,576.0,6.8007,318300.0
-118.29,34.0,52.0,1319.0,295.0,898.0,271.0,2.7727,128600.0
-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,236100.0
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0
-117.11,32.77,52.0,1484.0,224.0,498.0,223.0,6.6053,331400.0
-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625,500000.0
-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,162500.0
-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,112700.0
-122.28,37.81,17.0,924.0,289.0,609.0,289.0,1.5,162500.0
-117.11,32.97,9.0,1531.0,242.0,850.0,240.0,6.0862,263600.0
-118.44,34.3,38.0,1595.0,314.0,1181.0,327.0,3.4,155500.0
-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,132100.0
-118.49,34.0,32.0,3407.0,1071.0,1463.0,986.0,3.0369,500001.0
-117.28,32.73,44.0,1934.0,325.0,783.0,316.0,4.8684,358600.0
-122.03,37.37,16.0,3402.0,1193.0,1479.0,1043.0,3.5861,500001.0
-122.53,37.65,20.0,4582.0,1124.0,2325.0,1040.0,4.0556,275000.0
-118.01,33.75,30.0,3380.0,722.0,2269.0,652.0,4.525,186000.0
-118.42,33.99,35.0,1701.0,482.0,1428.0,494.0,3.725,284600.0
-117.77,33.71,4.0,1646.0,321.0,859.0,300.0,5.5631,227800.0
-118.31,33.94,40.0,1550.0,0.0,798.0,270.0,3.775,153800.0
-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,137100.0
-122.71,38.34,23.0,2744.0,588.0,1493.0,557.0,3.1781,162000.0
-119.32,36.19,11.0,3136.0,620.0,2013.0,583.0,3.335,69700.0
-120.0,38.52,16.0,3045.0,543.0,202.0,102.0,3.15,140600.0
-119.27,34.17,15.0,11403.0,2131.0,3327.0,1585.0,4.3693,423300.0
-122.48,38.32,31.0,1701.0,363.0,680.0,324.0,3.1375,192100.0
-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,436700.0
-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,213100.0
-122.07,37.66,28.0,2280.0,610.0,1255.0,587.0,2.6719,161200.0
-122.33,37.56,34.0,6394.0,1619.0,2400.0,1496.0,3.4902,500001.0
-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,4.4477,174800.0
-115.52,32.98,32.0,1615.0,382.0,1307.0,345.0,1.4583,58600.0
-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,168100.0
-122.43,37.74,52.0,1514.0,314.0,724.0,301.0,5.3292,300900.0
-121.28,38.64,24.0,3459.0,573.0,1336.0,544.0,4.8661,186200.0
-120.66,35.5,19.0,1861.0,364.0,1040.0,363.0,3.3125,163900.0
-121.94,37.32,46.0,2451.0,472.0,1163.0,448.0,4.8519,225800.0
-121.91,39.14,45.0,845.0,155.0,343.0,136.0,2.125,62000.0
-118.16,34.01,37.0,690.0,261.0,952.0,255.0,1.6354,158900.0
-117.18,32.83,23.0,2105.0,525.0,1218.0,484.0,3.375,184100.0
-116.49,33.82,27.0,3316.0,636.0,2362.0,532.0,2.9569,65900.0
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,242700.0
-118.21,33.97,49.0,1409.0,313.0,1268.0,317.0,3.9408,170600.0
-118.0,33.9,35.0,1942.0,332.0,1127.0,325.0,4.5144,206300.0
-119.78,38.69,17.0,1364.0,282.0,338.0,152.0,2.45,117600.0
-117.95,33.9,15.0,3057.0,479.0,1679.0,498.0,6.8429,372600.0
-118.32,34.16,46.0,2345.0,453.0,1031.0,427.0,4.3173,278300.0
-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153,77100.0
-117.15,32.76,36.0,2644.0,674.0,1211.0,654.0,3.0445,214800.0
